"","age","income","marital","gender","totalcharge"
"699",87,3599.23,1,0,3936.221689
"700",58,16565.64,0,1,2975.997028
"701",77,7162.04,1,0,3545.050946
"702",55,60691.44,0,1,4002.845892
"703",74,12961.63,0,0,3129.84547
"704",80,71642.68,1,1,2355.807651
"705",57,87082.01,0,0,2926.784841
"706",42,40371.88,0,1,3724.147396
"707",81,39937.08,0,1,2358.829622
"708",23,30259.21,0,1,2576.674409
"709",65,13637.68,0,1,3183.679657
"710",27,45331.37,0,0,2968.28101
"711",23,47743.85,0,0,2615.81159
"712",26,26600.64,0,0,4970.145874
"713",58,92729.84,0,1,3117.259981
"714",61,54963.97,0,1,4175.319753
"715",87,59607.82,0,1,4292.179548
"716",40,33734.35,0,0,3385.99428
"717",62,31009.86,1,0,3833.238578
"718",86,44950.7,1,1,2828.64861
"719",50,49147.77,1,1,2904.952772
"720",75,14721.33,1,1,3931.859512
"721",33,37570.99,0,1,4202.16386
"722",85,35669.47,0,1,3107.517029
"723",80,113672.54,0,1,2955.905466
"724",70,28101.96,0,1,3018.79862
"725",21,51421.14,1,0,2766.213414
"726",86,37420.76,0,0,2369.051982
"727",22,66945.43,0,0,3442.159777
"728",21,63816.6,1,1,4527.195048
"729",18,12614.77,0,1,3930.359366
"730",74,10768.89,0,0,2813.957323
"731",84,71711.25,0,1,3319.663587
"732",84,30223.33,0,0,3475.280881
"733",31,124905.92,0,0,4710.826905
"734",38,44954.19,0,0,3196.254982
"735",39,83759.58,0,1,3542.872003
"736",60,9550.44,0,0,3185.166768
"737",35,9986,1,1,3266.954129
"738",86,32690.6,0,1,3018.52344
"739",74,24902,0,0,3511.388461
"740",42,69417.56,0,0,3619.502388
"741",40,27242.06,0,1,3646.364914
"742",51,12446.85,0,1,3392.845772
"743",47,27081.57,0,1,2686.540851
"744",38,39788.97,0,1,2972.907706
"745",30,31933.71,0,0,2680.859766
"746",88,53143.45,0,0,3604.424028
"747",84,19053.12,0,1,3192.861741
"748",65,44367.5,0,0,3567.760675
"749",66,15482.31,1,1,2718.745706
"750",89,65409.12,0,1,3382.234272
"751",74,27082.82,0,0,3602.950664
"752",55,61070.36,0,1,3390.232896
"753",73,90187.62,1,1,4526.295626
"754",64,37744.74,0,0,4036.552484
"755",72,57617.71,0,1,2896.4398
"756",25,32142.74,0,0,3244.195464
"757",44,12344.54,0,0,3788.104874
"758",22,24198.86,0,1,2479.578869
"759",57,49505.28,0,1,4113.55638
"760",82,66235.29,0,0,3017.590152
"761",24,44981.12,1,0,3023.516967
"762",87,18295.15,0,1,2902.109825
"763",18,11150.48,1,1,3823.513432
"764",56,16121.58,1,1,3013.001649
"765",77,110089.13,0,0,2442.920188
"766",86,53871.98,1,0,3299.835899
"767",62,65516.39,0,0,2849.747958
"768",18,38506.18,0,0,4802.608787
"769",81,12087.49,0,0,3362.201652
"770",60,9462.04,0,1,3301.760705
"771",53,23559.87,0,0,4523.211803
"772",59,54910.83,1,0,2976.307404
"773",56,59525.33,1,0,2645.293873
"774",55,9876.63,0,1,2525.608109
"775",40,37728.75,0,1,2725.723002
"776",75,13929.47,0,1,2684.520592
"777",80,50352.97,0,1,2213.254435
"778",71,35767.28,1,1,3068.067114
"779",72,13949.77,0,1,2424.946468
"780",58,93626.17,0,1,2678.246808
"781",35,74947.02,0,1,3567.755149
"782",71,20711.86,0,1,3035.019448
"783",44,9112.71,0,1,3929.943917
"784",85,24432.91,0,1,3760.750747
"785",19,22674.81,0,1,2621.083932
"786",24,37773.4,1,1,3581.107035
"787",85,50949.63,0,1,3768.144294
"788",31,93642.63,1,1,3583.333418
"789",41,27947.03,0,1,3454.460065
"790",60,25536.25,1,0,3199.418504
"791",89,52285.04,0,1,2884.079835
"792",81,63062.88,0,1,4382.16967
"793",69,6950.58,0,0,3605.136168
"794",39,19899.55,0,0,2533.140291
"795",79,24806.09,0,0,4275.868433
"796",29,19795.19,1,0,3835.872658
"797",81,24225.71,0,0,3795.965928
"798",37,48169.37,0,1,2918.257735
"799",34,35123.6,0,0,3761.059882
"800",65,58670,0,1,2538.319223
"801",28,18460.86,0,0,2875.220027
"802",68,54795.42,0,0,2593.220518
"803",56,87772.22,0,1,2763.763967
"804",62,36311.7,0,1,3823.162832
"805",19,31345.45,1,0,2205.818893
"806",26,30560.66,0,0,3113.216413
"807",23,44737.2,0,0,3059.504618
"808",46,10473.35,1,1,2411.789071
"809",24,6227.81,0,1,3714.197538
"810",28,13758.46,1,0,3025.835912
"811",54,8006.59,0,0,2816.474184
"812",80,36183.15,1,0,3333.407813
"813",60,49008.54,0,0,3931.074714
"814",53,30205.66,0,1,3560.39182
"815",44,65536.74,0,0,3073.033685
"816",50,78692.73,0,0,3626.340554
"817",83,41059.27,0,1,3826.209528
"818",79,45372,1,0,2868.00455
"819",88,12524.49,0,0,3189.576924
"820",52,78985.8,0,1,3214.346198
"821",30,30646.2,0,0,4244.236216
"822",47,154.08,0,0,2842.20089
"823",89,98695.72,0,0,4146.614528
"824",66,45302.63,0,0,3588.566678
"825",37,31966.67,0,1,3633.736591
"826",20,75071.67,1,0,3623.976948
"827",44,2119.49,0,0,3500.10522
"828",25,73925.54,0,0,3476.971701
"829",50,51169.62,0,0,3075.42992
"830",37,34643.66,0,1,4094.859381
"831",45,95937.59,0,1,3217.167533
"832",48,14377.67,0,1,3228.136399
"833",38,16262.03,1,1,2258.467275
"834",69,17449.97,1,0,2858.107515
"835",77,112201.29,0,1,2981.52935
"836",63,35714.85,1,1,3037.348948
"837",31,32935.29,0,1,3896.697029
"838",34,17755.3,0,1,2147.596899
"839",78,11904.02,0,1,4060.279176
"840",24,71558.41,0,1,3006.865307
"841",18,14193.49,0,1,2965.597428
"842",83,204542.41,1,0,2863.205105
"843",37,21096.65,0,1,3743.34738
"844",87,33094.6,1,0,2786.654193
"845",23,30366.94,0,0,3773.752751
"846",35,7135.9,0,1,3431.595508
"847",67,39784.29,0,0,2875.559273
"848",29,76565.2,0,0,3152.88937
"849",72,22560.24,1,0,3057.655956
"850",45,23464.23,0,0,3569.791618
"851",88,27608.81,0,0,4243.86327
"852",82,13359.31,0,0,3293.938439
"853",52,25398.39,0,1,3575.443154
"854",84,77874,0,1,3484.068477
"855",28,34481.69,0,0,3485.039146
"856",51,32870.75,0,0,4945.914956
"857",30,80568.37,0,1,3537.787245
"858",45,17006.55,0,1,2221.601207
"859",58,6053.07,0,1,2213.581387
"860",72,43099.29,1,0,3320.291369
"861",57,79094.04,0,1,3644.114869
"862",88,46173.45,0,0,2852.487665
"863",63,28658.3,1,1,4119.607466
"864",21,14804.55,0,0,2746.20541
"865",50,9984.65,1,1,2809.187339
"866",77,37870.38,0,0,2764.246119
"867",22,83484.68,0,1,3726.132298
"868",50,74192.31,0,1,3097.842521
"869",88,2453.38,0,0,2872.676353
"870",31,19146.93,0,1,3034.249508
"871",31,74022.47,0,1,3050.739019
"872",23,107115.94,0,1,2672.633405
"873",29,50271.9,0,0,4007.571273
"874",54,22713.14,0,0,2639.434611
"875",56,15853.22,1,0,2942.071306
"876",30,52851.6,0,1,2905.739122
"877",79,33266.76,0,1,3113.035778
"878",53,25100.13,1,0,2209.633052
"879",83,63719.25,0,0,3871.754778
"880",42,40607.19,0,0,3325.789293
"881",47,16566.22,1,0,3513.35602
"882",61,22916.26,0,1,5259.463976
"883",48,13123.93,0,0,2834.949934
"884",39,48486.95,0,1,2883.267928
"885",25,9823.4,0,0,3451.844525
"886",69,37135.53,0,0,2304.194342
"887",59,27365.21,0,0,3361.44901
"888",48,62275.12,1,0,2909.199419
"889",58,79125.91,1,0,3377.235414
"890",61,62791.17,1,0,2917.154962
"891",46,24455.61,0,1,2678.945049
"892",40,71730.65,0,0,2997.48196
"893",50,36242.86,1,1,3039.460685
"894",37,83735.69,0,1,3130.952406
"895",82,94863.57,0,1,3693.118743
"896",19,116478.2,0,1,3051.971495
"897",23,61064.32,0,1,3288.097774
"898",72,49646.74,0,0,3437.49127
"899",88,10854.27,0,1,3829.114671
"900",59,47590.26,1,1,2824.373652
"901",51,80242.88,0,1,3214.883407
"902",22,44099.43,0,0,2433.832457
"903",67,39398.15,0,0,4032.881657
"904",18,129098.71,0,0,3549.648683
"905",40,59055.81,0,0,2785.089166
"906",51,24150.68,0,0,2779.630168
"907",75,26101.31,0,1,2428.266054
"908",70,11097.4,0,0,3578.726187
"909",59,47103.99,0,1,3131.182716
"910",22,21175.87,0,1,3083.40492
"911",18,37619.84,0,1,3233.344081
"912",57,76398.62,0,1,3159.674331
"913",54,71726.23,0,0,3672.968364
"914",56,2540.57,0,0,2642.007304
"915",58,42174.48,0,1,2507.360169
"916",57,17094.58,1,0,3770.542819
"917",73,11711.6,0,1,3053.405007
"918",83,129123.73,0,1,2776.712385
"919",38,92584.08,0,0,2877.603491
"920",49,41217.92,0,1,2927.080779
"921",65,25995.17,0,1,2902.664259
"922",59,24748.37,0,1,2367.691808
"923",89,65668.31,0,1,3449.831207
"924",67,62745.55,1,0,4144.012794
"925",44,35527.93,1,0,3682.434523
"926",68,71573.58,0,0,3991.173103
"927",76,20369.93,1,0,2551.499824
"928",50,70355.6,0,1,2742.510558
"929",58,8782.49,0,1,2595.952817
"930",75,20412.77,0,0,2956.421378
"931",76,56657.73,0,0,2583.846185
"932",41,37168.98,0,0,3064.464247
"933",54,38775.06,1,0,3022.236953
"934",55,69278.99,0,0,4314.878422
"935",26,8721.3,0,1,3536.838437
"936",45,75584.54,1,0,3404.72743
"937",64,21456.3,0,0,3989.206553
"938",68,22502.2,0,0,2722.272713
"939",66,1482.85,0,0,3367.049408
"940",63,38370.15,1,0,2550.592826
"941",69,18311.19,1,0,3692.51023
"942",19,41140.36,0,0,3272.594877
"943",52,37083.83,0,0,3490.750087
"944",78,4999.33,0,0,3161.760132
"945",52,18187.93,0,0,3653.383726
"946",40,11310.82,0,0,3776.592052
"947",84,29734.13,0,0,2073.147199
"948",47,7804.9,0,1,3369.104198
"949",34,34941.82,0,1,2538.818523
"950",74,34117.42,0,0,3033.00068
"951",22,9514.2,0,1,2587.746445
"952",89,20815.54,0,0,3428.32592
"953",73,42263.07,0,0,2438.106375
"954",82,99356.9,0,1,3154.668302
"955",77,32513.06,1,0,2629.123428
"956",80,45351.36,0,0,3349.697725
"957",76,2438.73,0,0,3026.972387
"958",42,106521.92,0,0,2984.732561
"959",60,20739.64,0,0,2662.164053
"960",36,19994.05,0,0,3491.445428
"961",64,17532.53,0,1,2779.688842
"962",86,6692.31,0,0,2831.604347
"963",79,138456.69,1,0,2981.508145
"964",72,78137.17,0,1,2760.709578
"965",59,20558.78,0,0,3247.631466
"966",18,52978.87,1,1,3466.670408
"967",87,90839.55,0,0,3425.383253
"968",55,4541.96,0,0,2351.29933
"969",19,70131.73,0,1,3682.719334
"970",56,45774.65,1,0,3093.095379
"971",33,18688.96,1,0,3395.977664
"972",26,21314.72,0,1,2862.063284
"973",68,99368.89,0,0,3255.84606
"974",55,16801.28,0,0,2518.571906
"975",20,36326.47,1,0,3115.414138
"976",69,81034,0,0,2419.150774
"977",56,15980.68,0,1,2148.183431
"978",67,39064.08,0,0,3177.936616
"979",76,2154.02,0,0,3408.6948
"980",61,30540.24,0,0,3502.102633
"981",20,48458.87,0,1,2954.65332
"982",64,23632.5,0,1,4052.298536
"983",23,11886.53,0,0,2717.123333
"984",40,56068.47,0,1,3551.719857
"985",78,116583.66,0,0,2631.747875
"986",30,30627.3,0,0,2528.882271
"987",71,50073.09,0,1,2959.503558
"988",25,49726.05,0,1,3406.035957
"989",80,36665.27,0,1,5572.846022
"990",43,26775.28,0,1,3223.638703
"991",40,16994.89,0,1,4095.44062
"992",78,22669.31,1,1,3073.408768
"993",30,68421.3,0,0,4996.699423
"994",37,74597.78,0,0,2666.312289
"995",59,40160.19,0,1,3892.48054
"996",23,37655.11,0,1,2747.196682
"997",76,33475.93,0,1,3661.76074
"998",67,21360.91,1,1,5259.932456
"999",65,23473.98,0,1,3083.731857
"1000",73,70649.05,0,0,2830.02082
"1001",59,19147.13,0,1,2672.512437
"1002",56,37812.59,0,0,3559.529769
"1003",81,28638.11,0,0,3607.345972
"1004",22,41097.71,1,1,2356.797133
"1005",76,33733.58,0,0,2709.229665
"1006",75,26426,0,1,3208.056058
"1007",46,97512.69,1,0,4193.113882
"1008",30,24829.67,0,1,2784.958875
"1009",19,24613.5,1,0,3225.17233
"1010",78,95935.49,0,0,3158.237847
"1011",57,68335.58,0,1,3962.589239
"1012",73,44269.38,0,0,2670.992035
"1013",77,46602.95,1,1,2191.192703
"1014",68,30011.27,1,0,3274.494564
"1015",71,46545.3,0,1,2798.763263
"1016",44,4311.16,1,0,3277.816639
"1017",33,23125.15,0,0,2772.272158
"1018",28,12341.4,0,0,3035.242569
"1019",41,14905.49,0,0,2313.167847
"1020",35,51943.55,0,1,2782.19166
"1021",30,30208.69,0,1,3272.492927
"1022",48,56988.42,0,0,3515.123278
"1023",85,18023.18,0,0,3869.595381
"1024",24,33296.87,0,1,3528.475213
"1025",66,36023.81,0,0,2903.257683
"1026",71,41574.2,0,1,2961.476054
"1027",83,13477.61,0,0,3081.155039
"1028",44,53907.87,0,0,2864.036643
"1029",19,17946.83,0,1,3277.186362
"1030",81,75944.29,1,1,3466.176696
"1031",27,46972.53,0,1,3814.287519
"1032",64,1402.22,0,1,2708.304443
"1033",60,42046.14,0,0,2843.673469
"1034",79,88906.83,0,1,2796.171302
"1035",69,881.4,0,1,2243.764424
"1036",24,18529.73,0,0,3064.291151
"1037",89,49512.69,0,1,2359.590174
"1038",37,18039.98,0,0,3431.160012
"1039",82,60320.26,1,0,3210.814693
"1040",88,111242.16,0,1,3855.270687
"1041",33,86689.02,0,0,4574.412617
"1042",52,51412.12,0,0,3231.169836
"1043",58,6952.76,0,1,2656.417
"1044",81,11333.53,0,0,4081.755765
"1045",57,58918.58,0,1,3755.524815
"1046",33,40456.98,0,1,3749.966643
"1047",46,68214.99,0,0,2926.717394
"1048",43,26164.42,0,1,3777.148687
"1049",85,15192.71,0,1,2360.719986
"1050",89,15037.09,0,0,3790.236222
"1051",47,46903.8,0,1,5256.716309
"1052",44,28638.87,0,0,2759.111853
"1053",80,6494.8,0,1,3456.267657
"1054",81,47078.46,0,1,3256.150783
"1055",37,9531.04,0,0,3882.107353
"1056",78,51769.37,0,0,2958.657183
"1057",23,57052.91,1,0,2763.629787
"1058",58,42649.97,0,0,2680.640349
"1059",30,41177.6,0,0,3667.76532
"1060",66,12322.01,0,0,2893.651532
"1061",31,12401.72,0,1,3200.445392
"1062",79,14295.91,0,1,3887.312568
"1063",55,110046.56,0,0,2295.541677
"1064",25,19691.26,0,0,3377.433607
"1065",85,46771.74,0,1,4621.802255
"1066",18,53914.7,0,0,2505.998043
"1067",61,4416.97,0,1,2845.372201
"1068",19,49789.89,0,1,2909.494771
"1069",28,68174.75,0,1,3012.984238
"1070",21,36229.4,0,0,3487.137703
"1071",59,69310.98,0,0,2559.337618
"1072",20,57112.26,0,0,2722.791193
"1073",30,57102.93,0,1,3696.565262
"1074",31,120273.05,0,1,2937.877084
"1075",78,2862.88,1,0,3528.721931
"1076",31,35074.69,1,1,2972.406839
"1077",26,59864.97,0,1,4219.714114
"1078",78,19574.5,0,1,2628.811399
"1079",23,87148.09,0,0,4187.940163
"1080",81,31317.28,0,0,3719.974353
"1081",56,18991,0,1,3122.324125
"1082",63,37868.02,0,1,3389.013745
"1083",82,21606.31,0,1,2750.531931
"1084",26,28092.55,0,1,3261.702759
"1085",19,36060.78,1,0,2857.610236
"1086",47,22447.31,0,1,2948.154039
"1087",84,6733.89,0,1,2720.375182
"1088",42,8724.54,0,0,3249.048359
"1089",49,37149.21,0,1,3291.643971
"1090",68,51872.65,1,0,2354.677496
"1091",63,47521.2,1,1,2635.70163
"1092",81,58222.17,0,1,2916.399088
"1093",78,24836.22,0,1,3808.742495
"1094",26,8213.02,1,0,2892.15401
"1095",20,10005.62,0,1,2262.656037
"1096",23,116549.66,1,0,2890.340759
"1097",83,40931.09,0,1,3192.64307
"1098",25,30629.79,0,0,4082.111372
"1099",46,41559.5,0,1,3012.566149
"1100",66,73610.88,0,1,3617.426957
"1101",59,78438.18,0,0,2644.617102
"1102",25,18714.42,1,0,2392.995862
"1103",21,37495.44,0,0,4393.781047
"1104",64,15404.42,0,0,4174.652665
"1105",44,24957.4,1,1,2817.211007
"1106",61,120700.01,1,0,4309.143536
"1107",50,23238.11,0,1,3187.730444
"1108",79,51157.72,0,0,2614.94901
"1109",58,167286.62,0,0,2772.464771
"1110",20,37433.65,0,1,3216.77639
"1111",49,24813.3,1,1,3497.713827
"1112",52,10597.21,0,0,3215.065827
"1113",61,25707.39,1,1,2310.666267
"1114",53,50643.11,0,1,3264.967423
"1115",34,20107.75,0,0,3079.692047
"1116",69,19962.75,0,1,3030.627481
"1117",19,17451.07,0,0,3377.369711
"1118",37,9761.26,1,0,3935.005404
"1119",41,18069.56,0,1,3158.280664
"1120",47,47524.03,1,0,2543.710656
"1121",79,17053.56,0,0,3377.185112
"1122",26,45706.21,0,1,4259.856613
"1123",18,11953.17,0,1,4652.149208
"1124",81,95749.6,0,0,2074.719538
"1125",20,86836.8,0,1,2368.588781
"1126",74,48859.3,0,1,3287.121946
"1127",43,15159.01,0,0,2259.014301
"1128",87,3520.76,0,1,2691.341103
"1129",28,11574.36,0,1,3587.406642
"1130",31,8120.19,0,0,3000.914514
"1131",27,53566.5,1,1,3442.885379
"1132",67,37603.82,0,1,3561.862762
"1133",56,31893.22,0,0,2894.937346
"1134",60,4206.34,0,1,3196.026847
"1135",66,38001.34,0,1,2077.435112
"1136",70,24258.79,0,1,2690.295765
"1137",62,51236.62,0,1,2339.88337
"1138",70,51146.5,0,0,4220.084229
"1139",86,51399.43,0,1,3944.468169
"1140",31,44722.26,0,1,3041.377407
"1141",39,81944.53,0,0,3231.156934
"1142",43,8586.78,0,1,2778.336427
"1143",86,10721.96,0,1,2127.811176
"1144",46,83700.74,0,1,2924.293129
"1145",52,3711.15,0,0,3855.015631
"1146",61,33932.49,1,1,3400.059569
"1147",51,42385.87,0,1,2962.483103
"1148",38,24240.67,0,1,2842.444386
"1149",39,20877.81,0,1,2955.3404
"1150",32,21624.91,0,0,2819.891074
"1151",24,20127.26,0,1,2138.895704
"1152",30,56419.51,1,0,2139.72361
"1153",54,49865.88,1,1,4099.899914
"1154",77,19792.83,0,1,2377.507641
"1155",42,6247.03,0,1,3438.133596
"1156",70,81174.39,0,1,3504.178614
"1157",66,45212.78,0,0,3424.579183
"1158",18,83918.79,0,0,2870.697859
"1159",62,38012.03,0,1,2626.682478
"1160",21,69475.69,0,1,2712.217992
"1161",85,35189.02,0,1,3409.467821
"1162",54,77018.92,0,1,2846.350484
"1163",45,30417.04,0,1,3725.660531
"1164",55,28491.8,0,1,3812.795035
"1165",88,24626.25,0,1,3082.719502
"1166",18,88945.51,0,0,3647.878107
"1167",37,35336.34,0,0,2807.304087
"1168",66,8893.36,1,0,2418.367258
"1169",59,53946.83,0,0,3288.643423
"1170",87,31723.43,0,1,3182.748391
"1171",68,67095.26,0,1,3393.130211
"1172",45,20854.54,0,0,3133.144553
"1173",49,46375.77,0,0,3503.678849
"1174",88,23436.35,0,1,3670.421456
"1175",19,14146.1,1,0,4128.418404
"1176",38,85404.94,0,0,3498.033402
"1177",86,45926.98,0,1,2201.95673
"1178",44,91269.21,0,0,3231.384335
"1179",63,23873.23,1,0,4312.152357
"1180",21,14881.07,0,1,3339.573117
"1181",22,10532.65,0,0,2944.082589
"1182",46,45004.17,0,1,3558.873794
"1183",61,48148.75,1,1,3843.817856
"1184",41,37515.3,0,0,2867.005526
"1185",77,22484.3,0,0,2940.811781
"1186",73,53514.59,0,0,2994.292585
"1187",88,14287.67,0,1,3035.129351
"1188",53,24263.47,0,0,3678.829817
"1189",26,14445.43,0,0,2391.407478
"1190",87,22607.2,0,0,3248.191163
"1191",38,68381.7,0,0,4214.594474
"1192",63,101548.6,0,1,3665.680535
"1193",36,16341.64,0,1,3329.990517
"1194",42,96226.15,0,0,3197.524809
"1195",49,36866.37,0,0,3035.25793
"1196",52,21909.16,0,0,3173.183884
"1197",45,58036.77,0,0,2984.241442
"1198",55,47226.39,0,0,4100.721627
"1199",27,12542.53,0,1,3456.736328
"1200",86,37147.58,1,0,3259.576909
"1201",74,23748.01,0,1,3223.111065
"1202",55,35828.49,0,1,2094.607747
"1203",83,39939.77,0,0,3659.882471
"1204",33,29776.42,0,1,2876.178289
"1205",84,17246.99,0,0,3229.291041
"1206",39,43971.84,0,0,3321.560682
"1207",59,31070.13,0,0,3011.928348
"1208",23,21677.25,0,0,3250.621416
"1209",33,43539.87,1,0,2155.844244
"1210",72,74843.64,0,1,3507.823123
"1211",82,60444.23,0,1,4207.74514
"1212",52,29721.59,0,1,3340.840602
"1213",48,13123.72,0,0,2620.063814
"1214",56,65968.25,0,0,3657.019132
"1215",44,31883.06,0,0,2839.514651
"1216",35,826.01,0,1,3501.540088
"1217",89,14009.94,1,0,4119.46758
"1218",52,6712.59,0,1,3008.886224
"1219",67,41653.24,0,1,3259.944033
"1220",71,72191.62,1,0,3501.923648
"1221",89,31597.81,0,1,2764.611747
"1222",85,62007.75,0,0,3245.135995
"1223",72,27679.52,0,0,4411.241299
"1224",68,13225.59,0,0,3301.669301
"1225",46,64375.18,0,1,3297.852498
"1226",43,23734.28,0,1,3857.43262
"1227",87,48882.01,0,0,4412.287595
"1228",81,28702.5,0,1,4121.290019
"1229",55,28562.45,1,0,3279.262308
"1230",64,52582.67,0,0,2921.441141
"1231",63,33461.33,0,1,3797.414067
"1232",24,39576.42,0,1,3144.477339
"1233",52,46881.9,0,0,3449.400553
"1234",71,45172.97,0,0,3100.40551
"1235",75,34233.04,0,1,2816.409943
"1236",74,46380.9,0,0,3764.273327
"1237",25,32787.75,0,0,2904.685116
"1238",50,19397.33,0,0,3432.184722
"1239",30,15650.54,0,0,3951.799437
"1240",71,24106.77,0,0,3215.078396
"1241",27,24037.19,0,1,2789.459124
"1242",37,81515.08,0,0,3168.854811
"1243",33,24931.16,0,1,3935.976479
"1244",79,25314.97,0,0,4570.810648
"1245",88,15970.03,0,0,2990.934339
"1246",66,20085.31,0,1,4009.449252
"1247",30,58933.39,0,0,2780.309282
"1248",26,45422.89,1,1,3225.211358
"1249",85,26841.56,0,0,3110.000794
"1250",59,14785,1,1,3780.704104
"1251",73,67285.04,1,0,3066.487695
"1252",26,14801.57,0,0,4152.860578
"1253",62,37928.62,0,1,2221.481016
"1254",63,36729.78,0,1,4811.094859
"1255",71,76038.1,0,1,3989.714075
"1256",31,81643.61,0,1,3054.357886
"1257",62,22614.55,0,1,3340.87059
"1258",76,19079.34,0,0,4422.211072
"1259",46,20812.16,0,1,2658.072134
"1260",70,10349.97,0,0,2855.356631
"1261",83,97529.14,1,0,3712.195707
"1262",27,80958.35,0,1,3311.966432
"1263",20,93184.5,1,1,2881.528598
"1264",53,49963.28,0,0,3598.449011
"1265",18,37540.18,0,0,3884.070375
"1266",60,70873.24,0,0,3101.681679
"1267",23,21483.45,0,0,3577.216003
"1268",42,12062.52,1,0,3012.562569
"1269",63,12532.48,0,0,2854.178647
"1270",84,16546.72,1,1,3766.967962
"1271",25,76703.96,0,0,3652.674161
"1272",42,62443.67,0,1,3784.168984
"1273",78,60619.62,0,1,2573.2414
"1274",64,72482.01,0,1,3152.479765
"1275",55,83216.56,0,1,3813.738222
"1276",18,58931.91,0,0,2634.003634
"1277",78,45695.18,1,0,4348.626026
"1278",41,58119.9,0,0,2936.962307
"1279",31,92212.98,1,1,3100.940065
"1280",53,10912.69,0,0,2972.808689
"1281",21,80042.18,1,1,3603.479255
"1282",20,28793.43,0,0,3047.207564
"1283",75,70466.96,0,0,2835.327793
"1284",68,21680.02,0,1,4076.502864
"1285",72,84154.9,0,1,2799.107188
"1286",39,92848.08,0,0,4169.572442
"1287",20,45257.19,0,0,4223.215276
"1288",46,54005.51,0,1,3476.227498
"1289",28,40157.65,1,0,2493.751165
"1290",89,29411.98,0,1,2586.548937
"1291",56,55958.21,0,1,3965.235362
"1292",77,21296.39,0,1,3313.538675
"1293",45,47229.39,0,0,3369.832939
"1294",76,31536.26,0,1,2707.312748
"1295",41,70203.49,0,0,3374.113861
"1296",81,29222.18,1,1,3693.417348
"1297",87,34239.82,0,1,3627.279928
"1298",68,35563.6,0,0,3877.950144
"1299",88,15825.25,0,1,2987.885425
"1300",79,17556.67,0,1,3080.25087
"1301",44,9180.12,0,0,3949.655618
"1302",65,51556.35,1,0,2708.660296
"1303",40,36631.4,0,1,2853.763119
"1304",30,91895.14,1,1,2910.663979
"1305",84,15629.67,1,1,3444.575513
"1306",31,63527.95,0,1,2678.814732
"1307",30,85622.36,0,0,2195.741077
"1308",24,18256.91,0,0,2936.476496
"1309",29,15815.99,0,1,2832.584632
"1310",59,82380.93,0,0,3302.201494
"1311",29,62044.52,1,1,4141.884963
"1312",80,24950.41,0,1,2608.427843
"1313",23,23933.01,1,0,3096.484354
"1314",18,101617.52,1,0,3265.706633
"1315",25,44632.94,0,0,2349.638175
"1316",54,63853.1,0,0,2901.57642
"1317",87,51300.81,0,0,3087.702101
"1318",69,31128.78,0,1,3497.687899
"1319",89,59069.39,0,1,3102.550873
"1320",46,24847.05,0,1,3309.500729
"1321",58,5501.65,0,1,3566.022804
"1322",84,70946.16,0,1,2533.069059
"1323",86,8202.73,0,0,4088.753081
"1324",68,48718.97,0,0,2689.114522
"1325",34,31793.47,0,0,2841.100792
"1326",71,34057.51,1,0,3126.048195
"1327",53,13413.6,0,1,4512.876593
